TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,,Sensor
7/15/19 7:27,341,[Unspecified Zone],39.11053,-96.61341,34.5,1.6231,1.5159,19.9654,CD659 12cm rods,,3543
7/15/19 7:28,342,[Unspecified Zone],39.11055,-96.61312,36.57,1.6581,1.6576,21.7119,CD659 12cm rods,,3543
7/15/19 7:29,343,[Unspecified Zone],39.11058,-96.61271,38,1.6819,1.7026,23.0005,CD659 12cm rods,,3543
7/15/19 7:29,344,ZONE 00011,39.1106,-96.61241,30.62,1.5632,1.4287,17.0431,CD659 12cm rods,,3543
7/15/19 7:30,345,ZONE 00011,39.11063,-96.61212,38.25,1.6841,1.5734,23.2332,CD659 12cm rods,,3543
7/15/19 7:30,346,ZONE 00011,39.11065,-96.61185,23.42,1.4569,1.2935,12.4848,CD659 12cm rods,,3543
7/15/19 7:31,347,"ZONE 00001, ZONE 00002, ZONE 00011",39.11068,-96.61155,40.17,1.718,1.6772,25.1253,CD659 12cm rods,,3543
7/15/19 7:31,348,"ZONE 00001, ZONE 00002, ZONE 00011",39.11071,-96.61127,25.87,1.4942,1.3815,13.934,CD659 12cm rods,,3543
7/15/19 7:32,349,"ZONE 00001, ZONE 00002",39.11075,-96.61091,35.41,1.6434,1.7763,20.7162,CD659 12cm rods,,3543
7/15/19 7:33,350,"ZONE 00001, ZONE 00002",39.11095,-96.61094,35.67,1.6457,1.7222,20.9342,CD659 12cm rods,,3543
7/15/19 7:34,351,"ZONE 00001, ZONE 00002",39.11094,-96.61128,38.64,1.692,1.681,23.6066,CD659 12cm rods,,3543
7/15/19 7:34,352,"ZONE 00002, ZONE 00011",39.11092,-96.61156,40.04,1.7158,1.665,24.9998,CD659 12cm rods,,3543
7/15/19 7:35,353,"ZONE 00002, ZONE 00011",39.11091,-96.61185,21.32,1.4275,1.2887,11.3153,CD659 12cm rods,,3543
7/15/19 7:35,354,ZONE 00011,39.11089,-96.61212,30.87,1.5677,1.4673,17.2189,CD659 12cm rods,,3543
7/15/19 7:36,355,[Unspecified Zone],39.11086,-96.61241,36.06,1.6479,1.5324,21.2705,CD659 12cm rods,,3543
7/15/19 7:37,356,ZONE 00004,39.11084,-96.61269,25.11,1.4829,1.362,13.4729,CD659 12cm rods,,3543
7/15/19 7:37,357,ZONE 00004,39.11082,-96.61301,31.91,1.5824,1.436,17.9711,CD659 12cm rods,,3543
7/15/19 7:38,358,ZONE 00004,39.1108,-96.61329,33.5,1.6073,1.4867,19.1732,CD659 12cm rods,,3543
7/15/19 7:38,359,"ZONE 00004, ZONE 00005",39.11077,-96.61362,30.75,1.5643,1.3867,17.1374,CD659 12cm rods,,3543
7/15/19 7:39,360,"ZONE 00004, ZONE 00005",39.11074,-96.61388,24.48,1.4705,1.2517,13.0971,CD659 12cm rods,,3543
7/15/19 7:39,361,ZONE 00005,39.11071,-96.61423,23.88,1.4603,1.1922,12.7473,CD659 12cm rods,,3543
7/15/19 7:40,362,ZONE 00005,39.11067,-96.61452,23.83,1.4592,1.175,12.7188,CD659 12cm rods,,3543
7/15/19 7:40,363,ZONE 00005,39.11065,-96.61471,30.06,1.5519,1.2196,16.6511,CD659 12cm rods,,3543
7/15/19 7:41,364,ZONE 00005,39.1106,-96.61488,27.59,1.5146,1.1911,15.0078,CD659 12cm rods,,3543
7/15/19 7:42,365,ZONE 00005,39.11079,-96.61488,21.16,1.4208,1.1738,11.2284,CD659 12cm rods,,3543
7/15/19 7:44,366,ZONE 00005,39.11081,-96.61461,20.83,1.414,1.1138,11.0475,CD659 12cm rods,,3543
7/15/19 7:44,367,ZONE 00005,39.11084,-96.61433,21.12,1.4208,1.1907,11.2058,CD659 12cm rods,,3543
7/15/19 7:45,368,"ZONE 00004, ZONE 00005",39.11084,-96.61405,30.6,1.5609,1.3091,17.0317,CD659 12cm rods,,3543
7/15/19 7:45,369,"ZONE 00004, ZONE 00005",39.11087,-96.61374,21.7,1.4321,1.2723,11.5203,CD659 12cm rods,,3543
7/15/19 7:46,370,"ZONE 00004, ZONE 00005",39.11091,-96.61347,36.15,1.6502,1.5889,21.3475,CD659 12cm rods,,3543
7/15/19 7:46,371,ZONE 00004,39.11094,-96.6131,26.26,1.4976,1.3134,14.1731,CD659 12cm rods,,3543
7/15/19 7:47,372,ZONE 00004,39.11098,-96.61283,33.93,1.614,1.4982,19.5113,CD659 12cm rods,,3543
7/15/19 7:47,373,ZONE 00004,39.111,-96.61256,28.98,1.5383,1.3828,15.9187,CD659 12cm rods,,3543
7/15/19 7:48,374,[Unspecified Zone],39.11103,-96.61228,31.59,1.5779,1.4498,17.7356,CD659 12cm rods,,3543
7/15/19 7:48,375,ZONE 00002,39.11105,-96.61205,27.88,1.5225,1.3823,15.1937,CD659 12cm rods,,3543
7/15/19 7:49,376,ZONE 00002,39.11108,-96.61176,33.29,1.6039,1.4727,19.0127,CD659 12cm rods,,3543
7/15/19 7:49,377,ZONE 00002,39.11111,-96.6115,39.57,1.7079,1.6815,24.5248,CD659 12cm rods,,3543
7/15/19 7:50,378,ZONE 00002,39.11113,-96.61122,34.66,1.6265,1.5678,20.0941,CD659 12cm rods,,3543
7/15/19 7:50,379,"ZONE 00001, ZONE 00002",39.11116,-96.61101,29.72,1.5519,1.4926,16.4196,CD659 12cm rods,,3543
7/15/19 7:52,380,ZONE 00002,39.11132,-96.61105,26.53,1.5055,1.4439,14.3368,CD659 12cm rods,,3543
7/15/19 7:53,381,ZONE 00002,39.11134,-96.61133,24.45,1.4716,1.3022,13.0802,CD659 12cm rods,,3543
7/15/19 7:53,382,ZONE 00002,39.11133,-96.6116,38.79,1.6943,1.6586,23.7557,CD659 12cm rods,,3543
7/15/19 7:54,383,"ZONE 00002, ZONE 00003",39.11132,-96.61189,34.63,1.6287,1.6762,20.0755,CD659 12cm rods,,3543
7/15/19 7:54,384,"ZONE 00002, ZONE 00003",39.11131,-96.61216,28.36,1.5281,1.3316,15.5056,CD659 12cm rods,,3543
7/15/19 7:55,385,ZONE 00003,39.11129,-96.61243,32.63,1.5937,1.4618,18.5092,CD659 12cm rods,,3543
7/15/19 7:55,386,"ZONE 00003, ZONE 00004",39.11127,-96.61272,32.76,1.596,1.4827,18.6032,CD659 12cm rods,,3543
7/15/19 7:56,387,"ZONE 00003, ZONE 00004",39.11126,-96.61302,25.24,1.4852,1.3743,13.5513,CD659 12cm rods,,3543
7/15/19 7:57,388,ZONE 00004,39.11124,-96.61332,34.1,1.6163,1.4696,19.6505,CD659 12cm rods,,3543
7/15/19 7:57,389,ZONE 00004,39.11123,-96.61359,26.03,1.4954,1.3484,14.0306,CD659 12cm rods,,3543
7/15/19 7:58,390,"ZONE 00004, ZONE 00005",39.11121,-96.61388,22.63,1.4456,1.2853,12.039,CD659 12cm rods,,3543
7/15/19 7:58,391,"ZONE 00004, ZONE 00005",39.11119,-96.61416,25.05,1.4795,1.2813,13.4389,CD659 12cm rods,,3543
7/15/19 7:59,392,ZONE 00005,39.11118,-96.61445,30.32,1.5564,1.2825,16.835,CD659 12cm rods,,3543
7/15/19 7:59,393,ZONE 00005,39.11115,-96.61469,26.06,1.4954,1.3357,14.0474,CD659 12cm rods,,3543
7/15/19 8:01,394,ZONE 00004,39.11145,-96.61407,38.17,1.6841,1.675,23.1583,CD659 12cm rods,,3543
7/15/19 8:01,395,ZONE 00004,39.11146,-96.6138,30.63,1.5632,1.4242,17.0478,CD659 12cm rods,,3543
7/15/19 8:02,396,ZONE 00004,39.11147,-96.61352,31.81,1.5813,1.4538,17.8987,CD659 12cm rods,,3543
7/15/19 8:02,397,"ZONE 00003, ZONE 00004",39.11149,-96.6132,36.29,1.6513,1.5196,21.4612,CD659 12cm rods,,3543
7/15/19 8:03,398,"ZONE 00003, ZONE 00004",39.1115,-96.61292,26.71,1.5055,1.3658,14.4544,CD659 12cm rods,,3543
7/15/19 8:03,399,"ZONE 00003, ZONE 00004",39.11152,-96.61263,34.13,1.6174,1.5175,19.6696,CD659 12cm rods,,3543
7/15/19 8:04,400,ZONE 00003,39.11153,-96.61235,30.9,1.5666,1.3939,17.2393,CD659 12cm rods,,3543
7/15/19 8:04,401,"ZONE 00002, ZONE 00003",39.11154,-96.61209,30.76,1.5643,1.3831,17.1404,CD659 12cm rods,,3543
7/15/19 8:05,402,"ZONE 00002, ZONE 00003",39.11156,-96.61182,18.87,1.3902,1.2233,10.0192,CD659 12cm rods,,3543
7/15/19 8:06,403,ZONE 00002,39.11159,-96.61154,31.53,1.5779,1.4898,17.692,CD659 12cm rods,,3543
7/15/19 8:06,404,ZONE 00002,39.1116,-96.61137,43.58,1.7825,1.877,28.9558,CD659 12cm rods,,3543
7/15/19 8:07,405,ZONE 00002,39.11162,-96.61123,35.25,1.6355,1.5609,20.5815,CD659 12cm rods,,3543
7/15/19 8:08,406,ZONE 00002,39.11177,-96.61129,29.85,1.553,1.4695,16.506,CD659 12cm rods,,3543
7/15/19 8:09,407,"ZONE 00002, ZONE 00003",39.11176,-96.61157,26.85,1.5078,1.377,14.5398,CD659 12cm rods,,3543
7/15/19 8:10,408,"ZONE 00002, ZONE 00003",39.11175,-96.61185,25.34,1.4863,1.3675,13.6107,CD659 12cm rods,,3543
7/15/19 8:11,409,ZONE 00003,39.11173,-96.61219,27.09,1.5101,1.3393,14.6877,CD659 12cm rods,,3543
7/15/19 8:11,410,ZONE 00003,39.11172,-96.61243,40.6,1.7259,1.6974,25.5817,CD659 12cm rods,,3543
7/15/19 8:11,411,ZONE 00003,39.11171,-96.61265,38.61,1.6909,1.6393,23.576,CD659 12cm rods,,3543
7/15/19 8:12,412,"ZONE 00003, ZONE 00004",39.11171,-96.61283,28.79,1.5361,1.3994,15.7951,CD659 12cm rods,,3543
7/15/19 8:12,413,"ZONE 00003, ZONE 00004",39.11169,-96.61311,27.57,1.518,1.3775,14.9951,CD659 12cm rods,,3543
7/15/19 8:13,414,ZONE 00004,39.11168,-96.6134,30.24,1.5575,1.4231,16.7782,CD659 12cm rods,,3543
7/15/19 8:15,415,ZONE 00004,39.11164,-96.61357,30.87,1.5677,1.4639,17.2229,CD659 12cm rods,,3543
7/15/19 8:16,416,ZONE 00004,39.11162,-96.61387,29.8,1.5507,1.4086,16.4719,CD659 12cm rods,,3543
7/15/19 8:16,417,ZONE 00004,39.11183,-96.61367,27.08,1.5112,1.3838,14.682,CD659 12cm rods,,3543
7/15/19 8:17,418,ZONE 00004,39.11186,-96.61348,24.3,1.4694,1.2943,12.9967,CD659 12cm rods,,3543
7/15/19 8:17,419,"ZONE 00003, ZONE 00004",39.11188,-96.6132,36.76,1.6604,1.6165,21.8799,CD659 12cm rods,,3543
7/15/19 8:18,420,ZONE 00003,39.1119,-96.61297,31.66,1.579,1.4498,17.7912,CD659 12cm rods,,3543
7/15/19 8:18,421,ZONE 00003,39.11193,-96.61269,35.51,1.6389,1.5123,20.8014,CD659 12cm rods,,3543
7/15/19 8:19,422,ZONE 00003,39.11195,-96.61242,19,1.3914,1.2081,10.0872,CD659 12cm rods,,3543
7/15/19 8:19,423,ZONE 00003,39.11197,-96.61213,26.22,1.4976,1.3339,14.1481,CD659 12cm rods,,3543
7/15/19 8:20,424,ZONE 00003,39.11198,-96.61194,30.15,1.5553,1.3779,16.7158,CD659 12cm rods,,3543
7/15/19 8:20,425,ZONE 00003,39.112,-96.61183,26.42,1.501,1.3558,14.2682,CD659 12cm rods,,3543
7/15/19 8:21,426,ZONE 00003,39.11209,-96.61186,20.71,1.4174,1.2519,10.9838,CD659 12cm rods,,3543
7/15/19 8:21,427,ZONE 00003,39.11209,-96.61205,28.83,1.5361,1.3809,15.8162,CD659 12cm rods,,3543
7/15/19 8:22,428,ZONE 00003,39.11209,-96.61228,28.63,1.5327,1.3554,15.6876,CD659 12cm rods,,3543
7/15/19 8:22,429,ZONE 00003,39.11208,-96.61255,29.02,1.5383,1.3575,15.9448,CD659 12cm rods,,3543
7/15/19 8:23,430,ZONE 00003,39.11208,-96.61285,31.21,1.5722,1.4467,17.4623,CD659 12cm rods,,3543
7/15/19 8:23,431,ZONE 00003,39.11207,-96.61311,32.47,1.5914,1.4669,18.3913,CD659 12cm rods,,3543
7/15/19 8:24,432,[Unspecified Zone],39.11206,-96.6134,30.67,1.5643,1.4478,17.0768,CD659 12cm rods,,3543
7/15/19 8:24,433,[Unspecified Zone],39.11206,-96.61349,29.53,1.5462,1.3766,16.2928,CD659 12cm rods,,3543
7/15/19 8:39,434,ZONE 00009,39.10893,-96.61086,42.93,1.7757,2.1141,28.1804,CD659 12cm rods,,3543
7/15/19 8:40,435,[Unspecified Zone],39.10946,-96.61094,43.16,1.7847,2.267,28.4474,CD659 12cm rods,,3543
7/15/19 8:42,436,"ZONE 00001, ZONE 00011",39.11003,-96.61099,27.86,1.5236,1.4307,15.1805,CD659 12cm rods,,3543
7/15/19 8:43,437,"ZONE 00001, ZONE 00011",39.11052,-96.61118,35.56,1.6423,1.6545,20.8437,CD659 12cm rods,,3543
7/15/19 8:44,438,"ZONE 00001, ZONE 00002",39.11101,-96.61137,35.21,1.6344,1.5272,20.5506,CD659 12cm rods,,3543
7/15/19 8:45,439,ZONE 00002,39.11149,-96.61153,34.43,1.622,1.5118,19.9099,CD659 12cm rods,,3543
7/15/19 8:46,440,ZONE 00003,39.11195,-96.61174,27.52,1.518,1.4021,14.9628,CD659 12cm rods,,3543
7/15/19 8:47,441,ZONE 00003,39.11189,-96.61208,32.96,1.5993,1.4974,18.7602,CD659 12cm rods,,3543
7/15/19 8:48,442,"ZONE 00002, ZONE 00003",39.11143,-96.6119,22.9,1.4502,1.3053,12.1902,CD659 12cm rods,,3543
7/15/19 8:50,443,"ZONE 00002, ZONE 00011",39.11094,-96.61174,30.04,1.5553,1.4496,16.6396,CD659 12cm rods,,3543
7/15/19 8:51,444,"ZONE 00001, ZONE 00011",39.11041,-96.61155,35.16,1.6355,1.6288,20.5077,CD659 12cm rods,,3543
7/15/19 8:52,445,"ZONE 00001, ZONE 00011",39.10999,-96.61138,43.14,1.7745,1.9031,28.4217,CD659 12cm rods,,3543
7/15/19 8:53,446,ZONE 00009,39.10949,-96.6112,43.92,1.7915,2.0277,29.3807,CD659 12cm rods,,3543
7/15/19 8:55,447,ZONE 00009,39.10894,-96.61104,39.92,1.7192,1.9391,24.8783,CD659 12cm rods,,3543
7/15/19 8:56,448,ZONE 00009,39.10892,-96.6114,29.98,1.5553,1.4805,16.5997,CD659 12cm rods,,3543
7/15/19 8:58,449,ZONE 00009,39.10941,-96.6116,26.86,1.5067,1.3348,14.5432,CD659 12cm rods,,3543
7/15/19 8:58,450,ZONE 00011,39.10987,-96.61179,39.88,1.7135,1.708,24.8362,CD659 12cm rods,,3543
7/15/19 9:00,451,ZONE 00011,39.11037,-96.61196,22.83,1.4502,1.3304,12.1489,CD659 12cm rods,,3543
7/15/19 9:01,452,ZONE 00011,39.11086,-96.61214,26.15,1.4965,1.3292,14.1048,CD659 12cm rods,,3543
7/15/19 9:02,453,ZONE 00003,39.11136,-96.61234,27.21,1.5123,1.3562,14.768,CD659 12cm rods,,3543
7/15/19 9:03,454,ZONE 00003,39.11177,-96.61248,33.04,1.6005,1.4948,18.8203,CD659 12cm rods,,3543
7/15/19 9:04,455,"ZONE 00003, ZONE 00004",39.1117,-96.61281,26.9,1.5078,1.3551,14.5684,CD659 12cm rods,,3543
7/15/19 9:05,456,"ZONE 00003, ZONE 00004",39.11126,-96.61265,23.59,1.4592,1.2888,12.5843,CD659 12cm rods,,3543
7/15/19 9:07,457,ZONE 00011,39.11069,-96.6124,29.01,1.5383,1.3627,15.9396,CD659 12cm rods,,3543
7/15/19 9:08,458,ZONE 00011,39.11022,-96.61221,40.16,1.718,1.69,25.1169,CD659 12cm rods,,3543
7/15/19 9:09,459,"ZONE 00010, ZONE 00011",39.10976,-96.61203,39.68,1.709,1.6247,24.626,CD659 12cm rods,,3543
7/15/19 9:10,460,ZONE 00009,39.10931,-96.61185,27.32,1.5134,1.3403,14.8371,CD659 12cm rods,,3543
7/15/19 9:11,461,"ZONE 00008, ZONE 00009",39.10888,-96.61176,26.94,1.5089,1.3714,14.5977,CD659 12cm rods,,3543
7/15/19 9:12,462,"ZONE 00008, ZONE 00009",39.10881,-96.61207,23.35,1.4592,1.3735,12.4468,CD659 12cm rods,,3543
7/15/19 9:13,463,"ZONE 00009, ZONE 00010",39.10927,-96.61223,29.23,1.5428,1.4198,16.0868,CD659 12cm rods,,3543
7/15/19 9:14,464,ZONE 00010,39.10978,-96.61241,16.97,1.3609,1.1757,9.0654,CD659 12cm rods,,3543
7/15/19 9:16,465,"ZONE 00010, ZONE 00011",39.11028,-96.61254,36.3,1.6525,1.5893,21.4703,CD659 12cm rods,,3543
7/15/19 9:17,466,[Unspecified Zone],39.11073,-96.6127,31.67,1.579,1.4423,17.7986,CD659 12cm rods,,3543
7/15/19 9:18,467,"ZONE 00003, ZONE 00004",39.11115,-96.61285,34.43,1.6231,1.5689,19.9137,CD659 12cm rods,,3543
7/15/19 9:19,468,"ZONE 00003, ZONE 00004",39.11161,-96.613,29.03,1.5394,1.4002,15.9515,CD659 12cm rods,,3543
7/15/19 9:20,469,ZONE 00004,39.11154,-96.61333,35.61,1.6412,1.5618,20.8831,CD659 12cm rods,,3543
7/15/19 9:21,470,ZONE 00004,39.11114,-96.61319,27.48,1.5168,1.3813,14.9393,CD659 12cm rods,,3543
7/15/19 9:22,471,ZONE 00004,39.11061,-96.613,36.19,1.6525,1.6759,21.3762,CD659 12cm rods,,3543
7/15/19 9:23,472,ZONE 00010,39.11013,-96.61279,32.65,1.5937,1.4418,18.5264,CD659 12cm rods,,3543
7/15/19 9:24,473,ZONE 00010,39.10966,-96.61261,25.52,1.4863,1.2853,13.7207,CD659 12cm rods,,3543
7/15/19 9:26,474,"ZONE 00008, ZONE 00009, ZONE 00010",39.10918,-96.61239,28.44,1.5304,1.3796,15.5578,CD659 12cm rods,,3543
7/15/19 9:27,475,"ZONE 00008, ZONE 00009",39.10876,-96.61223,28.6,1.5327,1.3775,15.664,CD659 12cm rods,,3543
7/15/19 9:28,476,ZONE 00008,39.10873,-96.61253,21.5,1.4309,1.3083,11.4143,CD659 12cm rods,,3543
7/15/19 9:29,477,"ZONE 00007, ZONE 00008, ZONE 00010",39.10925,-96.61275,20.4,1.4117,1.2202,10.8207,CD659 12cm rods,,3543
7/15/19 9:30,478,ZONE 00010,39.10976,-96.61297,23.19,1.4513,1.219,12.3561,CD659 12cm rods,,3543
7/15/19 9:31,479,ZONE 00010,39.11024,-96.61316,32.99,1.5993,1.4738,18.7828,CD659 12cm rods,,3543
7/15/19 9:32,480,ZONE 00004,39.11073,-96.61336,29.23,1.5428,1.4195,16.0871,CD659 12cm rods,,3543
7/15/19 9:34,481,ZONE 00004,39.11139,-96.61359,23.24,1.4547,1.2998,12.3831,CD659 12cm rods,,3543
7/15/19 9:35,482,ZONE 00004,39.11175,-96.61375,29.18,1.5417,1.4064,16.0498,CD659 12cm rods,,3543
7/15/19 9:36,483,ZONE 00004,39.11145,-96.61401,36.18,1.6502,1.5574,21.3741,CD659 12cm rods,,3543
7/15/19 9:39,484,"ZONE 00004, ZONE 00005",39.11081,-96.61385,31.71,1.579,1.4118,17.8258,CD659 12cm rods,,3543
7/15/19 9:40,485,"ZONE 00005, ZONE 00006",39.1103,-96.61375,18.85,1.3869,1.1543,10.012,CD659 12cm rods,,3543
7/15/19 9:41,486,ZONE 00006,39.10981,-96.61366,29.39,1.5428,1.3104,16.1927,CD659 12cm rods,,3543
7/15/19 9:42,487,"ZONE 00007, ZONE 00010",39.10926,-96.61353,23.13,1.4502,1.2113,12.3204,CD659 12cm rods,,3543
7/15/19 9:43,488,ZONE 00007,39.10886,-96.61352,28.52,1.5327,1.4173,15.6159,CD659 12cm rods,,3543
7/15/19 9:46,489,ZONE 00007,39.10915,-96.61376,31.78,1.5835,1.563,17.8781,CD659 12cm rods,,3543
7/15/19 9:48,490,ZONE 00006,39.10983,-96.61389,21.99,1.4321,1.1556,11.6792,CD659 12cm rods,,3543
7/15/19 9:49,491,"ZONE 00005, ZONE 00006",39.11038,-96.61395,29.37,1.5428,1.3247,16.1818,CD659 12cm rods,,3543
7/15/19 9:50,492,"ZONE 00004, ZONE 00005",39.11089,-96.61404,32.14,1.5858,1.4314,18.1423,CD659 12cm rods,,3543
7/15/19 9:51,493,"ZONE 00004, ZONE 00005",39.11138,-96.61412,32.01,1.5858,1.5211,18.0486,CD659 12cm rods,,3543
7/15/19 9:52,494,ZONE 00005,39.11119,-96.61452,21.9,1.4321,1.1942,11.6333,CD659 12cm rods,,3543
7/15/19 9:53,495,ZONE 00005,39.11072,-96.61453,20.27,1.4072,1.1535,10.7497,CD659 12cm rods,,3543
7/15/19 9:54,496,"ZONE 00005, ZONE 00006",39.11024,-96.61455,18.44,1.3789,1.1091,9.8001,CD659 12cm rods,,3543
7/15/19 9:56,497,ZONE 00006,39.10978,-96.61462,24.41,1.4694,1.2459,13.0572,CD659 12cm rods,,3543
7/15/19 7:15,1245,ZONE 00078,39.1104,-96.61084,39.87,1.7395,1.9699,24.8254,CD659 12cm rods,,2799
7/15/19 7:16,1246,"ZONE 00078, ZONE 00079",39.11036,-96.61115,32.5,1.6129,1.4954,18.4088,CD659 12cm rods,,2799
7/15/19 7:17,1247,"ZONE 00078, ZONE 00079",39.11032,-96.61145,28.33,1.5519,1.4952,15.4859,CD659 12cm rods,,2799
7/15/19 7:17,1248,ZONE 00079,39.11029,-96.61176,33.25,1.6253,1.5518,18.9842,CD659 12cm rods,,2799
7/15/19 7:18,1249,ZONE 00079,39.11029,-96.61208,26.65,1.5247,1.3715,14.4153,CD659 12cm rods,,2799
7/15/19 7:18,1250,"ZONE 00079, ZONE 00080",39.11027,-96.61238,33.92,1.6366,1.6097,19.5075,CD659 12cm rods,,2799
7/15/19 7:19,1251,"ZONE 00079, ZONE 00080",39.11024,-96.61271,34.46,1.6434,1.5181,19.9319,CD659 12cm rods,,2799
7/15/19 7:20,1252,ZONE 00080,39.11023,-96.61302,30.36,1.5801,1.4456,16.8633,CD659 12cm rods,,2799
7/15/19 7:21,1253,"ZONE 00080, ZONE 00081",39.11023,-96.61334,35.36,1.6581,1.5562,20.6712,CD659 12cm rods,,2799
7/15/19 7:21,1254,"ZONE 00080, ZONE 00081",39.1102,-96.61364,24.9,1.4976,1.2836,13.3501,CD659 12cm rods,,2799
7/15/19 7:22,1255,"ZONE 00080, ZONE 00081",39.11017,-96.61394,30.54,1.5813,1.3343,16.9886,CD659 12cm rods,,2799
7/15/19 7:22,1256,ZONE 00081,39.11015,-96.61423,20.49,1.4309,1.1619,10.866,CD659 12cm rods,,2799
7/15/19 7:23,1257,ZONE 00081,39.11012,-96.61452,23.73,1.4795,1.2324,12.6617,CD659 12cm rods,,2799
7/15/19 7:24,1258,ZONE 00081,39.11011,-96.61485,24.97,1.4988,1.2915,13.3894,CD659 12cm rods,,2799
7/15/19 7:26,1259,ZONE 00081,39.10988,-96.61477,28.13,1.5451,1.3139,15.3602,CD659 12cm rods,,2799
7/15/19 7:27,1260,ZONE 00081,39.1099,-96.61446,22.31,1.4581,1.1924,11.856,CD659 12cm rods,,2799
7/15/19 7:27,1261,ZONE 00081,39.10992,-96.61413,25.59,1.5067,1.2421,13.7604,CD659 12cm rods,,2799
7/15/19 7:28,1262,"ZONE 00080, ZONE 00081",39.10994,-96.61382,24.89,1.4965,1.2415,13.3408,CD659 12cm rods,,2799
7/15/19 7:28,1263,"ZONE 00080, ZONE 00081",39.10995,-96.61349,22.08,1.4558,1.2289,11.731,CD659 12cm rods,,2799
7/15/19 7:29,1264,ZONE 00080,39.10997,-96.61314,27.77,1.5406,1.3566,15.1269,CD659 12cm rods,,2799
7/15/19 7:29,1265,"ZONE 00079, ZONE 00080",39.10999,-96.61279,28.73,1.5553,1.398,15.751,CD659 12cm rods,,2799
7/15/19 7:30,1266,"ZONE 00079, ZONE 00080",39.11,-96.61244,31.03,1.5903,1.4572,17.338,CD659 12cm rods,,2799
7/15/19 7:31,1267,ZONE 00079,39.11002,-96.61211,31.98,1.605,1.489,18.0242,CD659 12cm rods,,2799
7/15/19 7:31,1268,ZONE 00079,39.11003,-96.61179,40.75,1.7519,1.8317,25.7401,CD659 12cm rods,,2799
7/15/19 7:32,1269,"ZONE 00078, ZONE 00079",39.11006,-96.61146,37.63,1.6966,1.6763,22.665,CD659 12cm rods,,2799
7/15/19 7:32,1270,"ZONE 00078, ZONE 00079",39.11009,-96.61114,28.15,1.5474,1.4169,15.3729,CD659 12cm rods,,2799
7/15/19 7:33,1271,ZONE 00078,39.11012,-96.61077,28.34,1.5541,1.5619,15.4929,CD659 12cm rods,,2799
7/15/19 7:33,1272,ZONE 00078,39.10987,-96.61073,33.67,1.6366,1.7603,19.3037,CD659 12cm rods,,2799
