TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,,Sensor
7/29/19 8:26,1057,ZONE 00004,39.11081,-96.61309,18.4,1.3846,1.241,9.7801,CD659 12cm rods,,3543
7/29/19 8:27,1058,"ZONE 00004, ZONE 00005",39.11079,-96.61346,13.83,1.3156,1.1772,7.5652,CD659 12cm rods,,3543
7/29/19 8:27,1059,"ZONE 00004, ZONE 00005",39.11077,-96.61383,14.88,1.3292,1.1528,8.0548,CD659 12cm rods,,3543
7/29/19 8:28,1060,ZONE 00005,39.11074,-96.61412,10.69,1.2603,1.0757,6.1571,CD659 12cm rods,,3543
7/29/19 8:28,1061,ZONE 00005,39.11072,-96.6144,11.66,1.2761,1.0849,6.5817,CD659 12cm rods,,3543
7/29/19 8:29,1062,ZONE 00005,39.11071,-96.61463,16.41,1.3507,1.1368,8.7923,CD659 12cm rods,,3543
7/29/19 8:29,1063,ZONE 00005,39.11068,-96.61487,12.69,1.2942,1.1157,7.0424,CD659 12cm rods,,3543
7/29/19 8:30,1064,ZONE 00005,39.11089,-96.61487,13.06,1.301,1.1308,7.2134,CD659 12cm rods,,3543
7/29/19 8:31,1065,ZONE 00005,39.11092,-96.61459,11.41,1.2716,1.0762,6.4727,CD659 12cm rods,,3543
7/29/19 8:31,1066,ZONE 00005,39.11095,-96.6143,11.32,1.2727,1.1077,6.4302,CD659 12cm rods,,3543
7/29/19 8:33,1067,"ZONE 00004, ZONE 00005",39.11099,-96.61405,13.24,1.3043,1.1402,7.2962,CD659 12cm rods,,3543
7/29/19 8:33,1068,"ZONE 00004, ZONE 00005",39.11101,-96.61372,15.66,1.345,1.2235,8.426,CD659 12cm rods,,3543
7/29/19 8:34,1069,ZONE 00004,39.11104,-96.61345,16.29,1.3529,1.2074,8.7309,CD659 12cm rods,,3543
7/29/19 8:34,1070,ZONE 00004,39.11106,-96.61314,14.75,1.3269,1.1471,7.9936,CD659 12cm rods,,3543
7/29/19 8:35,1071,ZONE 00004,39.11108,-96.61285,15.27,1.336,1.17,8.2402,CD659 12cm rods,,3543
7/29/19 8:35,1072,"ZONE 00003, ZONE 00004",39.11111,-96.61253,15.87,1.3462,1.1951,8.5264,CD659 12cm rods,,3543
7/29/19 8:36,1073,ZONE 00003,39.11105,-96.61243,18.34,1.3835,1.2356,9.749599,CD659 12cm rods,,3543
7/29/19 8:37,1074,"ZONE 00002, ZONE 00003",39.11109,-96.61214,17.04,1.3642,1.2178,9.1006,CD659 12cm rods,,3543
7/29/19 8:38,1075,ZONE 00002,39.11112,-96.61185,10.84,1.2648,1.1016,6.22,CD659 12cm rods,,3543
7/29/19 8:38,1076,ZONE 00002,39.11115,-96.61156,24.38,1.4716,1.328,13.0433,CD659 12cm rods,,3543
7/29/19 8:39,1077,ZONE 00002,39.11118,-96.61129,13.87,1.3156,1.1697,7.5827,CD659 12cm rods,,3543
7/29/19 8:39,1078,ZONE 00002,39.11119,-96.61102,14.4,1.3281,1.2338,7.833,CD659 12cm rods,,3543
7/29/19 8:40,1079,ZONE 00002,39.11139,-96.61105,13.97,1.319,1.1962,7.6291,CD659 12cm rods,,3543
7/29/19 8:41,1080,ZONE 00002,39.11136,-96.61133,10.7,1.267,1.1502,6.1583,CD659 12cm rods,,3543
7/29/19 8:41,1081,ZONE 00002,39.11134,-96.61165,14.63,1.3247,1.1394,7.9371,CD659 12cm rods,,3543
7/29/19 8:42,1082,"ZONE 00002, ZONE 00003",39.11132,-96.61195,8.77,1.2264,1.0459,5.330501,CD659 12cm rods,,3543
7/29/19 8:42,1083,"ZONE 00002, ZONE 00003",39.11131,-96.61221,18.2,1.3812,1.2287,9.681201,CD659 12cm rods,,3543
7/29/19 8:43,1084,"ZONE 00003, ZONE 00004",39.11128,-96.61248,15.53,1.3394,1.1634,8.365601,CD659 12cm rods,,3543
7/29/19 8:43,1085,"ZONE 00003, ZONE 00004",39.11125,-96.61276,15.81,1.3439,1.1707,8.5008,CD659 12cm rods,,3543
7/29/19 8:44,1086,ZONE 00004,39.11124,-96.61305,21.9,1.4366,1.3116,11.6332,CD659 12cm rods,,3543
7/29/19 8:45,1087,ZONE 00004,39.11123,-96.61334,13.96,1.3168,1.1661,7.6268,CD659 12cm rods,,3543
7/29/19 8:45,1088,ZONE 00004,39.11121,-96.61364,14.79,1.3292,1.1712,8.0155,CD659 12cm rods,,3543
7/29/19 8:46,1089,"ZONE 00004, ZONE 00005",39.11121,-96.61393,16.28,1.3518,1.1901,8.728201,CD659 12cm rods,,3543
7/29/19 8:46,1090,"ZONE 00004, ZONE 00005",39.1112,-96.61423,14.58,1.3236,1.1325,7.9152,CD659 12cm rods,,3543
7/29/19 8:47,1091,ZONE 00005,39.11121,-96.6145,13.18,1.3032,1.1373,7.2681,CD659 12cm rods,,3543
7/29/19 8:48,1092,ZONE 00004,39.11143,-96.6141,18.78,1.3936,1.3082,9.976199,CD659 12cm rods,,3543
7/29/19 8:48,1093,ZONE 00004,39.11146,-96.61381,15.78,1.3484,1.2478,8.486199,CD659 12cm rods,,3543
7/29/19 8:49,1094,ZONE 00004,39.11148,-96.61351,17.45,1.3722,1.2542,9.3048,CD659 12cm rods,,3543
7/29/19 8:49,1095,"ZONE 00003, ZONE 00004",39.11152,-96.61322,22.14,1.4388,1.2864,11.7659,CD659 12cm rods,,3543
7/29/19 8:50,1096,"ZONE 00003, ZONE 00004",39.11153,-96.61294,20.38,1.414,1.2773,10.8094,CD659 12cm rods,,3543
7/29/19 8:50,1097,"ZONE 00003, ZONE 00004",39.11155,-96.61263,23.14,1.4535,1.3064,12.3267,CD659 12cm rods,,3543
7/29/19 8:51,1098,ZONE 00003,39.11158,-96.61235,13.64,1.3089,1.1208,7.4788,CD659 12cm rods,,3543
7/29/19 8:51,1099,"ZONE 00002, ZONE 00003",39.11161,-96.61206,17.8,1.3756,1.2301,9.475599,CD659 12cm rods,,3543
7/29/19 8:52,1100,"ZONE 00002, ZONE 00003",39.11163,-96.61179,14.39,1.3247,1.191,7.8241,CD659 12cm rods,,3543
7/29/19 8:52,1101,ZONE 00002,39.11165,-96.6115,21.75,1.4332,1.2834,11.5467,CD659 12cm rods,,3543
7/29/19 8:53,1102,ZONE 00002,39.11168,-96.61133,19.24,1.3959,1.2304,10.2138,CD659 12cm rods,,3543
7/29/19 8:53,1103,ZONE 00002,39.11168,-96.61113,15.1,1.3371,1.2235,8.159,CD659 12cm rods,,3543
7/29/19 8:54,1104,ZONE 00002,39.11188,-96.61118,15.26,1.3383,1.2065,8.2359,CD659 12cm rods,,3543
7/29/19 8:54,1105,ZONE 00002,39.11185,-96.61143,25.7,1.4908,1.3504,13.8314,CD659 12cm rods,,3543
7/29/19 8:55,1106,"ZONE 00002, ZONE 00003",39.11183,-96.61172,15.32,1.3383,1.1943,8.2629,CD659 12cm rods,,3543
7/29/19 8:56,1107,ZONE 00003,39.11182,-96.612,16.86,1.3609,1.204,9.0105,CD659 12cm rods,,3543
7/29/19 8:56,1108,ZONE 00003,39.11179,-96.6123,16.12,1.3484,1.1723,8.649301,CD659 12cm rods,,3543
7/29/19 8:57,1109,ZONE 00003,39.11177,-96.61263,15.79,1.3462,1.2116,8.4908,CD659 12cm rods,,3543
7/29/19 8:57,1110,"ZONE 00003, ZONE 00004",39.11175,-96.61289,17.89,1.3767,1.2255,9.525101,CD659 12cm rods,,3543
7/29/19 8:58,1111,"ZONE 00003, ZONE 00004",39.11173,-96.61316,19.53,1.4015,1.2641,10.3622,CD659 12cm rods,,3543
7/29/19 8:59,1112,ZONE 00004,39.11172,-96.61345,17.42,1.371,1.2427,9.2887,CD659 12cm rods,,3543
7/29/19 8:59,1113,ZONE 00004,39.11169,-96.6138,21.76,1.4343,1.3061,11.5527,CD659 12cm rods,,3543
7/29/19 9:00,1114,ZONE 00004,39.11183,-96.61366,10.56,1.2603,1.1001,6.0967,CD659 12cm rods,,3543
7/29/19 9:01,1115,ZONE 00004,39.11187,-96.61341,15.86,1.3484,1.2324,8.521501,CD659 12cm rods,,3543
7/29/19 9:01,1116,"ZONE 00003, ZONE 00004",39.11189,-96.61314,24.18,1.4694,1.3446,12.9227,CD659 12cm rods,,3543
7/29/19 9:02,1117,ZONE 00003,39.11192,-96.61285,18.47,1.3823,1.1757,9.8167,CD659 12cm rods,,3543
7/29/19 9:02,1118,ZONE 00003,39.11194,-96.61256,12.46,1.2908,1.1151,6.9422,CD659 12cm rods,,3543
7/29/19 9:03,1119,ZONE 00003,39.11196,-96.61238,18.5,1.3835,1.1913,9.8306,CD659 12cm rods,,3543
7/29/19 9:03,1120,ZONE 00003,39.11198,-96.6121,15.83,1.3462,1.2037,8.508,CD659 12cm rods,,3543
7/29/19 9:04,1121,ZONE 00003,39.11202,-96.61179,12.25,1.2908,1.155,6.8469,CD659 12cm rods,,3543
7/29/19 9:05,1122,[Unspecified Zone],39.11205,-96.61152,16.53,1.3597,1.2603,8.850301,CD659 12cm rods,,3543
7/29/19 9:05,1123,[Unspecified Zone],39.11209,-96.61124,18.53,1.388,1.2696,9.8472,CD659 12cm rods,,3543
7/29/19 9:06,1124,[Unspecified Zone],39.11222,-96.61128,16.29,1.3541,1.2242,8.733999,CD659 12cm rods,,3543
7/29/19 9:07,1125,[Unspecified Zone],39.1122,-96.61156,17.95,1.3789,1.2521,9.553201,CD659 12cm rods,,3543
7/29/19 9:07,1126,ZONE 00003,39.11218,-96.61183,12.98,1.301,1.1477,7.1746,CD659 12cm rods,,3543
7/29/19 9:08,1127,ZONE 00003,39.11216,-96.61213,11.46,1.2727,1.0818,6.492,CD659 12cm rods,,3543
7/29/19 9:08,1128,ZONE 00003,39.11214,-96.61243,16.64,1.3563,1.179,8.9042,CD659 12cm rods,,3543
7/29/19 9:09,1129,ZONE 00003,39.11211,-96.6127,24.87,1.4795,1.3583,13.3331,CD659 12cm rods,,3543
7/29/19 9:09,1130,ZONE 00003,39.11209,-96.61296,19.24,1.3959,1.2319,10.2111,CD659 12cm rods,,3543
7/29/19 9:10,1131,ZONE 00003,39.11208,-96.61319,21.34,1.4275,1.2837,11.324,CD659 12cm rods,,3543
7/29/19 9:11,1132,[Unspecified Zone],39.11206,-96.61346,12.58,1.2964,1.1642,6.9961,CD659 12cm rods,,3543
7/29/19 9:17,1133,ZONE 00005,39.111,-96.61486,14.49,1.3247,1.1693,7.8732,CD659 12cm rods,,3543
7/29/19 9:17,1134,ZONE 00005,39.11078,-96.61483,13.53,1.3066,1.1115,7.4288,CD659 12cm rods,,3543
7/29/19 9:18,1135,ZONE 00005,39.11058,-96.61482,9.71,1.2433,1.061,5.733,CD659 12cm rods,,3543
7/29/19 9:18,1136,ZONE 00005,39.11036,-96.6148,12.98,1.2976,1.1013,7.1761,CD659 12cm rods,,3543
7/29/19 9:19,1137,"ZONE 00005, ZONE 00006",39.11036,-96.61457,14.79,1.3269,1.1378,8.0127,CD659 12cm rods,,3543
7/29/19 9:19,1138,ZONE 00005,39.1106,-96.61456,13.87,1.3111,1.1039,7.5838,CD659 12cm rods,,3543
7/29/19 9:20,1139,ZONE 00005,39.11082,-96.61458,9.14,1.2343,1.0641,5.4867,CD659 12cm rods,,3543
7/29/19 9:20,1140,ZONE 00005,39.11104,-96.61459,12.66,1.293,1.1051,7.0322,CD659 12cm rods,,3543
7/29/19 9:21,1141,ZONE 00005,39.11119,-96.61459,13.68,1.3123,1.1612,7.495,CD659 12cm rods,,3543
7/29/19 9:22,1142,ZONE 00005,39.11099,-96.61436,13.31,1.3043,1.1262,7.3277,CD659 12cm rods,,3543
7/29/19 9:22,1143,ZONE 00005,39.11071,-96.61436,12.38,1.2885,1.1015,6.906,CD659 12cm rods,,3543
7/29/19 9:23,1144,ZONE 00005,39.11049,-96.61438,12.64,1.293,1.1104,7.0204,CD659 12cm rods,,3543
7/29/19 9:23,1145,"ZONE 00005, ZONE 00006",39.11031,-96.61437,12.77,1.2953,1.1144,7.0792,CD659 12cm rods,,3543
7/29/19 9:24,1146,ZONE 00005,39.11056,-96.61418,8.56,1.2241,1.0564,5.245,CD659 12cm rods,,3543
7/29/19 9:25,1147,ZONE 00005,39.1108,-96.6142,11.99,1.2817,1.0919,6.728899,CD659 12cm rods,,3543
7/29/19 9:25,1148,"ZONE 00004, ZONE 00005",39.11102,-96.61421,15.2,1.3349,1.1681,8.207,CD659 12cm rods,,3543
7/29/19 9:26,1149,"ZONE 00004, ZONE 00005",39.1112,-96.61421,21.03,1.4219,1.253,11.1557,CD659 12cm rods,,3543
7/29/19 9:26,1150,"ZONE 00004, ZONE 00005",39.11134,-96.61421,14.55,1.3258,1.1741,7.899,CD659 12cm rods,,3543
7/29/19 9:27,1151,ZONE 00004,39.11153,-96.61398,12.36,1.293,1.1633,6.894701,CD659 12cm rods,,3543
7/29/19 9:28,1152,"ZONE 00004, ZONE 00005",39.1113,-96.61395,12.76,1.2976,1.146,7.0747,CD659 12cm rods,,3543
7/29/19 9:28,1153,"ZONE 00004, ZONE 00005",39.11106,-96.61391,13.87,1.3156,1.168,7.5865,CD659 12cm rods,,3543
7/29/19 9:29,1154,"ZONE 00004, ZONE 00005",39.11076,-96.61388,11.1,1.267,1.0812,6.3334,CD659 12cm rods,,3543
7/29/19 9:29,1155,ZONE 00005,39.11053,-96.61386,14.12,1.3168,1.1337,7.698,CD659 12cm rods,,3543
7/29/19 9:30,1156,"ZONE 00005, ZONE 00006",39.11033,-96.61382,18.24,1.3801,1.1978,9.698001,CD659 12cm rods,,3543
7/29/19 9:30,1157,ZONE 00005,39.11034,-96.61361,15.79,1.3416,1.1384,8.489399,CD659 12cm rods,,3543
7/29/19 9:31,1158,"ZONE 00004, ZONE 00005",39.11057,-96.61361,12.88,1.2976,1.1227,7.1286,CD659 12cm rods,,3543
7/29/19 9:31,1159,"ZONE 00004, ZONE 00005",39.11082,-96.6136,14.54,1.3258,1.1751,7.8969,CD659 12cm rods,,3543
7/29/19 9:32,1160,"ZONE 00004, ZONE 00005",39.11106,-96.6136,13.82,1.3156,1.1783,7.5628,CD659 12cm rods,,3543
7/29/19 9:32,1161,ZONE 00004,39.11129,-96.6136,14.91,1.3315,1.1788,8.0727,CD659 12cm rods,,3543
7/29/19 9:33,1162,ZONE 00004,39.1115,-96.61361,14.53,1.3281,1.2095,7.8919,CD659 12cm rods,,3543
7/29/19 9:33,1163,ZONE 00004,39.11173,-96.61362,14.81,1.3315,1.1999,8.025701,CD659 12cm rods,,3543
7/29/19 9:34,1164,ZONE 00004,39.11189,-96.61362,16.03,1.3496,1.2114,8.6065,CD659 12cm rods,,3543
7/29/19 9:35,1165,[Unspecified Zone],39.11201,-96.6134,18.43,1.3857,1.2537,9.7963,CD659 12cm rods,,3543
7/29/19 9:35,1166,ZONE 00004,39.1118,-96.61336,19.42,1.4004,1.2728,10.3033,CD659 12cm rods,,3543
7/29/19 9:36,1167,ZONE 00004,39.11156,-96.61331,17.99,1.3812,1.2818,9.5727,CD659 12cm rods,,3543
7/29/19 9:36,1168,ZONE 00004,39.11133,-96.61329,17.05,1.3609,1.1554,9.1027,CD659 12cm rods,,3543
7/29/19 9:37,1169,ZONE 00004,39.1111,-96.61326,17.57,1.371,1.205,9.3641,CD659 12cm rods,,3543
7/29/19 9:37,1170,ZONE 00004,39.11087,-96.61324,12.57,1.2942,1.1383,6.99,CD659 12cm rods,,3543
7/29/19 9:37,1171,ZONE 00004,39.11064,-96.61321,16.26,1.3529,1.2147,8.7154,CD659 12cm rods,,3543
7/29/19 9:38,1172,[Unspecified Zone],39.11042,-96.61319,29.05,1.5417,1.4701,15.9667,CD659 12cm rods,,3543
7/29/19 9:39,1173,[Unspecified Zone],39.11049,-96.61292,28.64,1.5361,1.4753,15.6924,CD659 12cm rods,,3543
7/29/19 9:39,1174,ZONE 00004,39.1108,-96.61292,18.29,1.3812,1.2053,9.7248,CD659 12cm rods,,3543
7/29/19 9:40,1175,ZONE 00004,39.11111,-96.61295,9.990001,1.249,1.0737,5.8528,CD659 12cm rods,,3543
7/29/19 9:40,1176,"ZONE 00003, ZONE 00004",39.1114,-96.61295,17.9,1.3778,1.2436,9.5297,CD659 12cm rods,,3543
7/29/19 9:41,1177,"ZONE 00003, ZONE 00004",39.1117,-96.61297,12.06,1.2863,1.1345,6.7616,CD659 12cm rods,,3543
7/29/19 9:41,1178,ZONE 00003,39.11194,-96.61298,18.3,1.3823,1.2241,9.7307,CD659 12cm rods,,3543
7/29/19 9:42,1179,ZONE 00003,39.11196,-96.61266,15.69,1.3416,1.1622,8.4429,CD659 12cm rods,,3543
7/29/19 9:43,1180,ZONE 00003,39.11167,-96.61259,8.22,1.2196,1.0671,5.1009,CD659 12cm rods,,3543
7/29/19 9:43,1181,"ZONE 00003, ZONE 00004",39.11137,-96.61254,20.8,1.4219,1.3211,11.034,CD659 12cm rods,,3543
7/29/19 9:44,1182,ZONE 00003,39.11106,-96.61245,22.76,1.449,1.3272,12.1082,CD659 12cm rods,,3543
7/29/19 9:44,1183,[Unspecified Zone],39.11084,-96.61239,15.92,1.3439,1.1439,8.5535,CD659 12cm rods,,3543
7/29/19 9:45,1184,ZONE 00011,39.11051,-96.6123,13.06,1.3043,1.1757,7.2127,CD659 12cm rods,,3543
7/29/19 9:45,1185,ZONE 00011,39.11055,-96.612,15.55,1.3394,1.1579,8.376599,CD659 12cm rods,,3543
7/29/19 9:46,1186,ZONE 00011,39.11082,-96.61208,13.23,1.3043,1.1438,7.287899,CD659 12cm rods,,3543
7/29/19 9:47,1187,"ZONE 00002, ZONE 00003",39.11112,-96.61217,12.95,1.301,1.1539,7.16,CD659 12cm rods,,3543
7/29/19 9:47,1188,ZONE 00003,39.11142,-96.61227,21.46,1.4309,1.3217,11.3897,CD659 12cm rods,,3543
7/29/19 9:48,1189,ZONE 00003,39.11171,-96.61238,17.07,1.3642,1.2115,9.113301,CD659 12cm rods,,3543
7/29/19 9:48,1190,ZONE 00003,39.11185,-96.61243,13.43,1.3089,1.1652,7.3792,CD659 12cm rods,,3543
7/29/19 9:49,1191,ZONE 00003,39.1119,-96.61211,15.37,1.3383,1.1832,8.287,CD659 12cm rods,,3543
7/29/19 9:49,1192,"ZONE 00002, ZONE 00003",39.1116,-96.61204,11.95,1.2863,1.1542,6.7128,CD659 12cm rods,,3543
7/29/19 9:50,1193,"ZONE 00002, ZONE 00003",39.11131,-96.61198,14.23,1.3247,1.221,7.7529,CD659 12cm rods,,3543
7/29/19 9:50,1194,ZONE 00002,39.11102,-96.61189,14.62,1.3315,1.239,7.9329,CD659 12cm rods,,3543
7/29/19 9:51,1195,"ZONE 00002, ZONE 00011",39.11071,-96.61182,21.59,1.4309,1.2818,11.4602,CD659 12cm rods,,3543
7/29/19 9:51,1196,ZONE 00011,39.1105,-96.61178,10.4,1.2569,1.0891,6.0303,CD659 12cm rods,,3543
7/29/19 9:52,1197,"ZONE 00001, ZONE 00011",39.11052,-96.61147,20.82,1.423,1.3377,11.0456,CD659 12cm rods,,3543
7/29/19 9:52,1198,"ZONE 00001, ZONE 00002, ZONE 00011",39.11083,-96.61158,8.29,1.2207,1.0667,5.1305,CD659 12cm rods,,3543
7/29/19 9:53,1199,ZONE 00002,39.11113,-96.6117,18.51,1.3835,1.1892,9.8342,CD659 12cm rods,,3543
7/29/19 9:54,1200,"ZONE 00002, ZONE 00003",39.11145,-96.61179,15.76,1.3462,1.2182,8.476199,CD659 12cm rods,,3543
7/29/19 9:54,1201,"ZONE 00002, ZONE 00003",39.11176,-96.61191,9.93,1.2501,1.0967,5.8243,CD659 12cm rods,,3543
7/29/19 9:55,1202,"ZONE 00002, ZONE 00003",39.11186,-96.61157,14.22,1.3202,1.1616,7.7449,CD659 12cm rods,,3543
7/29/19 9:58,1203,"ZONE 00001, ZONE 00002",39.11098,-96.61124,23.06,1.4535,1.3356,12.2791,CD659 12cm rods,,3543
7/29/19 9:58,1204,"ZONE 00001, ZONE 00011",39.1106,-96.6112,21.21,1.4309,1.39,11.2521,CD659 12cm rods,,3543
7/29/19 10:03,1205,"ZONE 00001, ZONE 00011",39.1106,-96.61163,20.04,1.4106,1.3039,10.6289,CD659 12cm rods,,3543
7/29/19 10:04,1206,ZONE 00011,39.11073,-96.61238,16.41,1.3541,1.1973,8.7906,CD659 12cm rods,,3543
7/29/19 10:04,1207,ZONE 00004,39.11077,-96.61282,12.76,1.301,1.1878,7.0769,CD659 12cm rods,,3543
7/29/19 10:05,1208,"ZONE 00004, ZONE 00005",39.11076,-96.61343,12.44,1.2942,1.1618,6.933,CD659 12cm rods,,3543
7/29/19 10:06,1209,ZONE 00005,39.11076,-96.61409,12.73,1.2953,1.1219,7.0623,CD659 12cm rods,,3543
7/29/19 10:07,1210,ZONE 00005,39.11079,-96.61462,14.53,1.3224,1.1259,7.8927,CD659 12cm rods,,3543
7/29/19 10:08,1211,"ZONE 00004, ZONE 00005",39.11102,-96.61393,13.65,1.3134,1.1813,7.4838,CD659 12cm rods,,3543
7/29/19 10:10,1212,"ZONE 00003, ZONE 00004",39.11124,-96.61295,15.38,1.3371,1.1618,8.2943,CD659 12cm rods,,3543
7/29/19 10:10,1213,"ZONE 00003, ZONE 00004",39.11124,-96.61295,15.38,1.3371,1.1618,8.2943,CD659 12cm rods,,3543
7/29/19 10:11,1214,"ZONE 00002, ZONE 00003",39.11134,-96.61211,11.6,1.2795,1.1359,6.5576,CD659 12cm rods,,3543
7/29/19 7:55,1508,ZONE 00078,39.11039,-96.61085,26.09,1.5236,1.5689,14.069,CD659 12cm rods,,2799
7/29/19 7:57,1509,"ZONE 00078, ZONE 00079",39.11039,-96.61113,11.85,1.3043,1.1535,6.6663,CD659 12cm rods,,2799
7/29/19 7:59,1510,"ZONE 00078, ZONE 00079",39.11034,-96.61149,14.26,1.3439,1.215,7.7674,CD659 12cm rods,,2799
7/29/19 8:00,1511,ZONE 00079,39.11032,-96.6118,7.16,1.2275,1.1095,4.6607,CD659 12cm rods,,2799
7/29/19 8:00,1512,ZONE 00079,39.1103,-96.61211,7.44,1.2286,1.0764,4.7771,CD659 12cm rods,,2799
7/29/19 8:01,1513,"ZONE 00079, ZONE 00080",39.11029,-96.61246,19.11,1.4151,1.2656,10.1434,CD659 12cm rods,,2799
7/29/19 8:02,1514,"ZONE 00079, ZONE 00080",39.11031,-96.61285,18.11,1.4004,1.2499,9.6351,CD659 12cm rods,,2799
