date,doy,rootzone,surface,eddi
07-Aug-2016 00:00:00,220,0.317479431629181,0.335552424192429,0.271829486
08-Aug-2016 00:00:00,221,0.321209102869034,0.342996746301651,0.271829486
09-Aug-2016 00:00:00,222,0.32709151506424,0.343301624059677,0.271829486
10-Aug-2016 00:00:00,223,0.323148995637894,0.337174564599991,0.271829486
11-Aug-2016 00:00:00,224,0.318438351154327,0.330289751291275,0.414379239
12-Aug-2016 00:00:00,225,0.307602882385254,0.318420231342316,0.414379239
13-Aug-2016 00:00:00,226,0.312326699495316,0.323470830917358,0.414379239
14-Aug-2016 00:00:00,227,0.308042973279953,0.318463087081909,0.271829486
15-Aug-2016 00:00:00,228,0.297678291797638,0.307259321212769,0.202791929
16-Aug-2016 00:00:00,229,0.29556593298912,0.303141057491302,0.134745955
17-Aug-2016 00:00:00,230,0.276467949151993,0.262611895799637,0.134745955
18-Aug-2016 00:00:00,231,0.266174554824829,0.246061727404594,0.134745955
19-Aug-2016 00:00:00,232,0.265602320432663,0.25019097328186,0.134745955
20-Aug-2016 00:00:00,233,0.279445201158524,0.351873874664307,0.134745955
21-Aug-2016 00:00:00,234,0.287989675998688,0.288933604955673,0.134745955
22-Aug-2016 00:00:00,235,0.283013910055161,0.277760684490204,0.0673623085
23-Aug-2016 00:00:00,236,0.284201294183731,0.27927440404892,0.0673623085
24-Aug-2016 00:00:00,237,0.281564950942993,0.276186168193817,0.0673623085
25-Aug-2016 00:00:00,238,0.288437157869339,0.367240637540817,0.134745955
26-Aug-2016 00:00:00,239,0.309114247560501,0.323225140571594,0.0673623085
27-Aug-2016 00:00:00,240,0.309003829956055,0.323608458042145,0.0673623085
28-Aug-2016 00:00:00,241,0.326604694128036,0.344149678945541,0.0673623085
29-Aug-2016 00:00:00,242,0.324769288301468,0.340732157230377,0.000334739685
30-Aug-2016 00:00:00,243,0.322951346635818,0.344112575054169,0.000334739685
31-Aug-2016 00:00:00,244,0.339263141155243,0.363099575042725,0.000334739685
01-Sep-2016 00:00:00,245,0.354780048131943,0.376942723989487,-0.0666908026
02-Sep-2016 00:00:00,246,0.368348985910416,0.384754985570908,-0.20210731
03-Sep-2016 00:00:00,247,0.365664213895798,0.381621897220612,-0.20210731
04-Sep-2016 00:00:00,248,0.361739546060562,0.377787917852402,-0.20210731
05-Sep-2016 00:00:00,249,0.35272029042244,0.366909027099609,-0.20210731
06-Sep-2016 00:00:00,250,0.348078519105911,0.361786186695099,-0.134069562
07-Sep-2016 00:00:00,251,0.343639701604843,0.357943803071976,-0.20210731
08-Sep-2016 00:00:00,252,0.316214978694916,0.328450471162796,-0.20210731
09-Sep-2016 00:00:00,253,0.325995743274689,0.363589912652969,-0.20210731
10-Sep-2016 00:00:00,254,0.301604211330414,0.328403353691101,-0.20210731
11-Sep-2016 00:00:00,255,0.287157475948334,0.286041706800461,-0.20210731
12-Sep-2016 00:00:00,256,0.285454303026199,0.282814383506775,-0.20210731
13-Sep-2016 00:00:00,257,0.278359532356262,0.303834795951843,-0.20210731
14-Sep-2016 00:00:00,258,0.276583403348923,0.276200443506241,-0.20210731
15-Sep-2016 00:00:00,259,0.277485609054565,0.272674947977066,-0.20210731
16-Sep-2016 00:00:00,260,0.279078543186188,0.287603765726089,-0.20210731
17-Sep-2016 00:00:00,261,0.285416305065155,0.290102392435074,-0.271133065
18-Sep-2016 00:00:00,262,0.291415691375732,0.298452466726303,-0.20210731
19-Sep-2016 00:00:00,263,0.295019924640656,0.304128497838974,-0.134069562
20-Sep-2016 00:00:00,264,0.291754603385925,0.295911878347397,-0.134069562
21-Sep-2016 00:00:00,265,0.287788569927216,0.286953210830688,-0.134069562
22-Sep-2016 00:00:00,266,0.284464091062546,0.280226826667786,-0.134069562
23-Sep-2016 00:00:00,267,0.281976908445358,0.276260882616043,-0.134069562
24-Sep-2016 00:00:00,268,0.273831576108932,0.261616110801697,-0.134069562
25-Sep-2016 00:00:00,269,0.291215926408768,0.431560605764389,-0.0666908026
26-Sep-2016 00:00:00,270,0.327018260955811,0.344067126512527,-0.0666908026
27-Sep-2016 00:00:00,271,0.322618216276169,0.337481617927551,-0.134069562
28-Sep-2016 00:00:00,272,0.317579120397568,0.331924170255661,-0.134069562
29-Sep-2016 00:00:00,273,0.312503963708878,0.324840933084488,-0.0666908026
30-Sep-2016 00:00:00,274,0.30607482790947,0.317699044942856,-0.0666908026
01-Oct-2016 00:00:00,275,0.304570555686951,0.31733962893486,-0.0666908026
02-Oct-2016 00:00:00,276,0.29058176279068,0.293948590755463,-0.20210731
03-Oct-2016 00:00:00,277,0.28938153386116,0.29160812497139,-0.413647413
04-Oct-2016 00:00:00,278,0.273177623748779,0.260415405035019,-0.271133065
05-Oct-2016 00:00:00,279,0.301896750926971,0.34199321269989,-0.20210731
06-Oct-2016 00:00:00,280,0.296028703451157,0.306529551744461,-0.341509104
07-Oct-2016 00:00:00,281,0.300989240407944,0.314009636640549,-0.20210731
08-Oct-2016 00:00:00,282,0.299086004495621,0.311798393726349,-0.20210731
09-Oct-2016 00:00:00,283,0.296555906534195,0.306587964296341,-0.20210731
10-Oct-2016 00:00:00,284,0.299161612987518,0.311282426118851,-0.341509104
11-Oct-2016 00:00:00,285,0.308499276638031,0.320884764194489,-0.0666908026
12-Oct-2016 00:00:00,286,0.32841220498085,0.345370084047318,-0.134069562
13-Oct-2016 00:00:00,287,0.336502492427826,0.353673875331879,-0.20210731
14-Oct-2016 00:00:00,288,0.334437906742096,0.350720912218094,-0.341509104
15-Oct-2016 00:00:00,289,0.333668023347855,0.349873155355453,-0.413647413
16-Oct-2016 00:00:00,290,0.332852780818939,0.349124044179916,-0.341509104
17-Oct-2016 00:00:00,291,0.330686777830124,0.345448225736618,-0.341509104
18-Oct-2016 00:00:00,292,0.326200008392334,0.339913249015808,-0.271133065
19-Oct-2016 00:00:00,293,0.32432159781456,0.339288234710693,-0.271133065
20-Oct-2016 00:00:00,294,0.317156821489334,0.329376369714737,-0.271133065
21-Oct-2016 00:00:00,295,0.310669392347336,0.323140919208527,-0.271133065
22-Oct-2016 00:00:00,296,0.3099544942379,0.323319882154465,-0.271133065
23-Oct-2016 00:00:00,297,0.300593793392181,0.309811472892761,-0.20210731
24-Oct-2016 00:00:00,298,0.298145025968552,0.307538866996765,-0.20210731
25-Oct-2016 00:00:00,299,0.297927170991898,0.309903770685196,-0.20210731
26-Oct-2016 00:00:00,300,0.282436490058899,0.277496039867401,-0.134069562
27-Oct-2016 00:00:00,301,0.290785223245621,0.296091079711914,-0.134069562
28-Oct-2016 00:00:00,302,0.302562683820724,0.317045509815216,-0.134069562
29-Oct-2016 00:00:00,303,0.301681131124496,0.314496994018555,-0.0666908026
30-Oct-2016 00:00:00,304,0.299726545810699,0.311615258455276,-0.0666908026
31-Oct-2016 00:00:00,305,0.29467111825943,0.303859919309616,0.000334739685
01-Nov-2016 00:00:00,306,0.292432963848114,0.296153098344803,0.000334739685
02-Nov-2016 00:00:00,307,0.291650742292404,0.297526031732559,0.000334739685
03-Nov-2016 00:00:00,308,0.287428855895996,0.290562212467194,0.000334739685
04-Nov-2016 00:00:00,309,0.286782085895538,0.288217425346375,0.000334739685
05-Nov-2016 00:00:00,310,0.281803548336029,0.279694259166718,0.000334739685
06-Nov-2016 00:00:00,311,0.275715380907059,0.267289310693741,0.000334739685
07-Nov-2016 00:00:00,312,0.275639683008194,0.270433366298676,0.000334739685
08-Nov-2016 00:00:00,313,0.282146364450455,0.291836559772491,0.000334739685
09-Nov-2016 00:00:00,314,0.288296282291412,0.293640702962875,0.000334739685
10-Nov-2016 00:00:00,315,0.286877632141113,0.289177358150482,0.000334739685
11-Nov-2016 00:00:00,316,0.289513051509857,0.296211957931519,0.000334739685
12-Nov-2016 00:00:00,317,0.288647264242172,0.29224568605423,-0.0666908026
13-Nov-2016 00:00:00,318,0.287542164325714,0.290652245283127,-0.0666908026
14-Nov-2016 00:00:00,319,0.287058413028717,0.289843380451202,0.000334739685
15-Nov-2016 00:00:00,320,0.286483526229858,0.288775116205215,0.000334739685
16-Nov-2016 00:00:00,321,0.28570818901062,0.288016617298126,0.000334739685
17-Nov-2016 00:00:00,322,0.284486621618271,0.282568275928497,0.000334739685
18-Nov-2016 00:00:00,323,0.283619463443756,0.282856404781342,0.000334739685
19-Nov-2016 00:00:00,324,0.283183306455612,0.282350689172745,0.000334739685
20-Nov-2016 00:00:00,325,0.282924026250839,0.282577723264694,0.000334739685
21-Nov-2016 00:00:00,326,0.282527416944504,0.28175476193428,0.000334739685
22-Nov-2016 00:00:00,327,0.282251566648483,0.280945748090744,0.000334739685
23-Nov-2016 00:00:00,328,0.283705592155457,0.283395618200302,0.000334739685
24-Nov-2016 00:00:00,329,0.283106923103333,0.283129692077637,0.0673623085
25-Nov-2016 00:00:00,330,0.282869517803192,0.283088743686676,0.0673623085
26-Nov-2016 00:00:00,331,0.282520622014999,0.281937539577484,0.271829486
