uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
197678cc-d1f0-44e6-ab11-ff70a7cb0996,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],3,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,Odontophoridae,N,97,singing,No,Unknown,1,,BIREK
7f611fc0-d22f-4e66-898f-4c37caf5bd38,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,Emberizidae,N,65,singing,No,Unknown,1,,BIREK
16e4fb36-6e04-4222-ad71-6b646f3ee855,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],3,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,54,calling,No,Unknown,1,,BIREK
5935061b-10a6-4d27-bea1-743e9d183b79,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,CONI,Chordeiles minor,species,Common Nighthawk,Caprimulgidae,N,194,calling,Yes,Unknown,1,,BIREK
24f13184-7a05-4b86-b9c2-9a069ac02f29,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],6,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,70,visual,Yes,Unknown,1,,BIREK
05031c5b-5ca6-4bbb-b97f-d6c711bd9422,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],2,Y,BEVI,Vireo bellii,species,Bell's Vireo,Vireonidae,N,76,singing,No,Unknown,1,,BIREK
9c950cb9-91ad-4645-a840-783bd5bba54f,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,94,singing,No,Unknown,1,,BIREK
d37c8211-e7f6-4a6e-ae95-c1259e7367ad,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],5,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,84,singing,No,Unknown,1,,BIREK
c9b82365-5b43-4360-aca8-21a2ba1fd9e9,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],4,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,199,singing,No,Unknown,1,,BIREK
4d33bba2-f2ab-4d0b-8a34-a23c9ca9abaa,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,124,singing,No,Unknown,1,,BIREK
0df9998e-02cd-4c9c-b895-be8d41b47880,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,Emberizidae,N,41,singing,No,Unknown,1,,BIREK
5787fac6-1032-4747-b42d-102c3155cdc0,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,58,singing,Yes,Unknown,1,,BIREK
65d25fa5-4930-425e-811d-fdc2244102a8,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],5,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,75,visual,Yes,Unknown,2,,BIREK
84729a9e-8ec8-4dd6-81ea-75c4a071c661,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,Odontophoridae,N,50,singing,Yes,Unknown,1,,BIREK
ca8d9725-f1cc-4b25-a85d-5e0e730583f0,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],2,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,96,singing,No,Unknown,1,,BIREK
7de331a1-8a30-4042-bb03-83a3a982abcc,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],3,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,Cardinalidae,N,96,singing,No,Unknown,1,,BIREK
0d472018-1683-4407-8961-bce1a7cd35da,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,28,singing,Yes,Unknown,1,,BIREK
ba4a3736-e632-4efa-9412-e2d057ebc37e,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A1,2018-05-24T11:01Z,KONZ_007.A1.2018-05-24T06:01-05:00[US/Central],88,Y,COYE,Geothlypis trichas,species,Common Yellowthroat,Parulidae,N,,singing,No,Unknown,1,,BIREK
e43c1489-8dda-42c2-94a9-b9dc5a6dea05,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],4,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,203,singing,No,Unknown,1,,BIREK
524fec19-5a2b-41a4-a395-d84a77095016,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],6,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,234,singing,No,Unknown,1,,BIREK
4a2fa365-bf5e-4ab2-be62-24d239d245ff,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],2,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,Cardinalidae,N,130,singing,No,Unknown,1,,BIREK
f37e8cbd-8ccf-4c87-90b5-21df778071c1,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],4,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,153,singing,No,Unknown,1,,BIREK
cc2d4c2d-f11d-4a8d-8ef5-f1173b371a74,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,,singing,No,Unknown,1,,BIREK
540765e9-1f37-4202-9299-e7262bae7d67,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],5,Y,BEVI,Vireo bellii,species,Bell's Vireo,Vireonidae,N,140,singing,No,Unknown,1,,BIREK
b95c8171-cef0-433f-98b2-91390172dc74,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],5,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,225,singing,No,Unknown,1,,BIREK
bb08d5a0-c263-4feb-bea8-07c1f1a9c60e,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,127,singing,No,Unknown,1,,BIREK
08044f84-4ead-42be-ad50-03b0cccd7f2d,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,AMGO,Spinus tristis,species,American Goldfinch,Fringillidae,N,70,visual,No,Unknown,1,A,BIREK
21973cce-da85-4a9f-8024-502b94cdaff8,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,CONI,Chordeiles minor,species,Common Nighthawk,Caprimulgidae,N,,calling,No,Unknown,1,,BIREK
29f786e6-4baa-401a-854c-973f00fa7539,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,66,singing,No,Unknown,1,,BIREK
1a238ebf-50e6-4d65-8a8e-666ef3e6b345,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],2,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,Emberizidae,N,118,singing,No,Unknown,1,,BIREK
ea4d17dd-d28c-4ff1-bdc2-d3a87d0a2b98,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,Odontophoridae,N,96,singing,No,Unknown,1,,BIREK
7f5ce26f-4db7-4c94-87b6-6c57aac7b446,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],2,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,76,visual,Yes,Unknown,1,,BIREK
f1adfba8-615a-45bf-b826-07095a0fd231,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,124,singing,No,Unknown,1,,BIREK
d95c16a0-6aef-4416-a048-9ec3e3be9d87,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],3,N,,,,,,,,,,,,,BIREK
854dc822-3e10-4545-af8f-c9f78a940f00,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,AMGO,Spinus tristis,species,American Goldfinch,Fringillidae,N,70,singing,No,Unknown,1,A,BIREK
3155e834-74bd-4066-87ce-47328bd5426b,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A2,2018-05-24T11:27Z,KONZ_007.A2.2018-05-24T06:27-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,123,singing,No,Unknown,1,,BIREK
7a647140-4665-49a0-a698-f01e14aaa695,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],88,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,,calling,Yes,Male,1,,BIREK
2bd056df-2a5a-439c-8d0b-e71514eb51f6,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],4,Y,NOFL,Colaptes auratus,species,Northern Flicker,Picidae,N,110,calling,No,Unknown,1,,BIREK
3b222d93-8f44-4214-ac16-2550a90650e1,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,93,singing,No,Unknown,1,,BIREK
6c274d0f-d262-4e4e-b173-a324bcaf3b6b,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],5,Y,GRSP,Ammodramus savannarum,species,Grasshopper Sparrow,Emberizidae,N,113,singing,No,Unknown,1,,BIREK
d74d8ab2-5549-4cad-bf85-1a3cccfa1863,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],6,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,212,singing,No,Unknown,1,,BIREK
b860ed18-b734-4861-bec9-65ed582f4ea4,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],4,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,110,singing,No,Unknown,1,,BIREK
5f92bee9-77bb-4dc9-bf0f-f952be1f876b,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,30,visual,No,Unknown,1,,BIREK
beb6927e-0581-4eec-99cd-fd933d919d7e,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,UPSA,Bartramia longicauda,species,Upland Sandpiper,Scolopacidae,N,331,singing,No,Unknown,1,,BIREK
01142d4a-afab-4c5f-8632-df6294a168f1,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,Cardinalidae,N,120,singing,No,Unknown,1,,BIREK
f12a052c-0ad5-4287-b228-4c913878ab3e,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],6,Y,INBU,Passerina cyanea,species,Indigo Bunting,Cardinalidae,N,128,singing,No,Unknown,1,,BIREK
edf4eb2e-c970-44d1-a52a-78e8030d6dd4,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,142,singing,No,Unknown,1,,BIREK
be899d8f-174f-4e07-be19-c56eb44d8e28,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],88,Y,EAKI,Tyrannus tyrannus,species,Eastern Kingbird,Tyrannidae,N,,visual,Yes,Unknown,1,,BIREK
4a35c364-a2d6-4413-acd5-2ed0fa648a94,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,CONI,Chordeiles minor,species,Common Nighthawk,Caprimulgidae,N,213,calling,Yes,Unknown,1,,BIREK
798cd1b8-87e5-41a0-bb9d-c444c8d0f2d7,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,117,singing,No,Unknown,1,,BIREK
2a40c496-94fb-4499-b5db-019e6510104a,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,93,singing,No,Unknown,1,,BIREK
cbd821d2-d238-47bf-bdd9-09a6c9776746,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,103,calling and singing,Yes,Male,1,,BIREK
5eff2dab-98e2-4bd3-91e8-241baa2d65d5,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],3,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,105,singing,No,Unknown,1,,BIREK
cab0ff01-31b7-40af-ae5f-5b47729a3aaa,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,75,singing,No,Unknown,1,,BIREK
8579b63f-0d78-49c2-a36c-7f4eca3bfa0f,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,A3,2018-05-24T11:50Z,KONZ_007.A3.2018-05-24T06:50-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,138,singing,No,Unknown,1,,BIREK
3b359545-6d51-4656-ab21-5bd1f0809af4,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,Cardinalidae,N,44,singing,No,Unknown,1,,BIREK
514fee7b-c4dc-45e2-b0a2-549abdceba2a,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,138,singing,No,Unknown,1,,BIREK
bf23904c-cb4a-411e-b07c-f4d61033baa2,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],4,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,85,singing,No,Unknown,1,,BIREK
0217a734-65b0-49fa-83da-f554072b8b4d,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],2,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,89,singing,No,Unknown,1,,BIREK
addcabe6-6073-473a-9aad-053f3afa2b0b,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],6,Y,INBU,Passerina cyanea,species,Indigo Bunting,Cardinalidae,N,111,singing,No,Unknown,1,,BIREK
24638c74-a4a3-4ed0-a6f9-628d8535fde4,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,EATO,Pipilo erythrophthalmus,species,Eastern Towhee,Emberizidae,N,47,calling,No,Unknown,1,,BIREK
afd224fd-5efa-44a8-80a5-ac18613e4390,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,75,singing,No,Unknown,1,,BIREK
3c0a5439-f2ac-4cfe-9920-29d90de291c6,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],5,N,,,,,,,,,,,,,BIREK
fbed2304-6d4a-428b-af56-1adb960f58c0,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,137,singing,No,Unknown,1,,BIREK
9cf9886e-db62-4ae8-84a6-50bed2c82044,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,77,singing,No,Unknown,1,,BIREK
65188caa-9369-4171-b196-fbd714d456ad,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],3,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,201,singing,No,Unknown,1,,BIREK
2bfcaf20-8193-4b82-97bf-6943dcf91dc3,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],3,Y,ALFL,Empidonax alnorum,species,Alder Flycatcher,Tyrannidae,N,47,singing,No,Unknown,1,,BIREK
892293b0-bcc3-4347-97ea-547650107daf,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,80,singing,No,Unknown,1,,BIREK
c4a948cc-2d43-4f76-a8be-3f85ede4ae1b,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,B3,2018-05-24T12:15Z,KONZ_007.B3.2018-05-24T07:15-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,58,singing,No,Unknown,1,,BIREK
953e78ba-3629-462a-a79b-b24f4f2eb150,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,87,singing,No,Unknown,1,,BIREK
307f840b-55b8-4428-adc7-f6648cc90e6a,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],5,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,60,singing,Yes,Unknown,1,,BIREK
e821769b-c8ff-4959-905c-1ba864dd8113,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,129,visual,Yes,Male,1,,BIREK
9ac55cee-84b9-453a-8e2f-69072e521c8d,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,109,singing,Yes,Unknown,1,,BIREK
38ceb581-ce97-4a16-94f6-96d0f76d2d55,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,BGGN,Polioptila caerulea,species,Blue-gray Gnatcatcher,Polioptilidae,N,47,calling,No,Unknown,1,,BIREK
d5836f19-312b-4544-a8e0-873fe3cbdef3,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,BLGR,Passerina caerulea,species,Blue Grosbeak,Cardinalidae,N,89,singing,No,Unknown,1,,BIREK
5ca11ffa-de42-4cc7-9f58-1dbfe014dde4,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,267,calling,No,Unknown,1,,BIREK
53f98a57-4bb1-42ed-bc0f-cea25a76c297,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],6,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,153,singing,No,Unknown,1,,BIREK
91176ad3-ecd4-491b-a7b3-68adeb27f90a,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],4,Y,ALFL,Empidonax alnorum,species,Alder Flycatcher,Tyrannidae,N,75,singing,No,Unknown,1,,BIREK
eef776a4-652c-4ae0-abdc-64a7bed1136f,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,96,singing,No,Unknown,1,,BIREK
f42bd762-0569-4532-a899-c2148ddc5cb1,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,92,calling,No,Unknown,1,,BIREK
217baf1a-139e-4999-be3b-cb280966fb86,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],2,Y,OROR,Icterus spurius,species,Orchard Oriole,Icteridae,N,46,singing,Yes,Male,1,,BIREK
7ae27ef4-3696-46f7-81e0-633fd9a3187a,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],3,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,86,singing,No,Unknown,1,,BIREK
4a8456cb-00a0-4ed9-aa45-0111c9659846,KONZ_007.birdGrid.brd,D06,KONZ,KONZ_007,distributed,C3,2018-05-24T12:33Z,KONZ_007.C3.2018-05-24T07:33-05:00[US/Central],1,Y,TUTI,Baeolophus bicolor,species,Tufted Titmouse,Paridae,N,74,calling,No,Unknown,1,,BIREK
